t,wrist_pitch_servo,wrist_roll_servo,THUMB_servo,INDEX_servo,MIDDLE_servo,RING_servo,PINKY_servo
1771502168.9312391,77.0,117.0,83.0,16.0,34.0,47.0,30.0
1771502168.9637742,75.0,116.0,75.0,19.0,37.0,50.0,31.0
1771502169.0037732,74.0,114.0,66.0,21.0,40.0,52.0,32.0
1771502169.0377934,72.0,113.0,58.0,26.0,44.0,56.0,33.0
1771502169.0710416,71.0,112.0,51.0,29.0,47.0,58.0,34.0
1771502169.1020408,70.0,111.0,49.0,34.0,51.0,62.0,37.0
1771502169.1340406,70.0,110.0,44.0,39.0,54.0,66.0,39.0
1771502169.1638093,70.0,110.0,44.0,45.0,59.0,71.0,43.0
1771502169.1978095,71.0,111.0,45.0,51.0,63.0,77.0,47.0
1771502169.2288327,71.0,112.0,45.0,57.0,67.0,82.0,50.0
1771502169.2613487,71.0,112.0,43.0,62.0,70.0,85.0,52.0
1771502169.2923477,71.0,113.0,41.0,66.0,72.0,88.0,55.0
1771502169.3243468,71.0,113.0,40.0,70.0,74.0,91.0,57.0
1771502169.3578753,72.0,114.0,38.0,74.0,77.0,95.0,60.0
1771502169.3898687,72.0,115.0,40.0,77.0,79.0,98.0,62.0
1771502169.4378726,72.0,115.0,42.0,79.0,80.0,100.0,64.0
1771502169.4651933,72.0,114.0,44.0,81.0,81.0,102.0,66.0
1771502169.4941928,72.0,115.0,47.0,83.0,83.0,105.0,68.0
1771502169.5262961,73.0,115.0,49.0,86.0,84.0,107.0,71.0
1771502169.557386,74.0,115.0,52.0,88.0,85.0,110.0,73.0
1771502169.601387,75.0,114.0,54.0,89.0,87.0,110.0,75.0
1771502169.6343842,75.0,114.0,55.0,91.0,88.0,110.0,76.0
1771502169.666339,75.0,114.0,55.0,92.0,88.0,110.0,78.0
1771502169.69617,76.0,114.0,56.0,92.0,89.0,110.0,78.0
1771502169.728171,76.0,114.0,58.0,92.0,89.0,110.0,79.0
1771502169.7597055,76.0,114.0,57.0,92.0,89.0,110.0,79.0
1771502169.790707,76.0,114.0,58.0,92.0,89.0,110.0,80.0
1771502169.840295,76.0,114.0,58.0,92.0,89.0,110.0,80.0
1771502169.8704388,76.0,114.0,57.0,91.0,89.0,110.0,80.0
1771502169.900321,76.0,114.0,58.0,91.0,89.0,110.0,80.0
1771502169.9328437,76.0,114.0,59.0,91.0,89.0,110.0,80.0
1771502169.9638336,76.0,114.0,59.0,91.0,89.0,110.0,80.0
1771502169.9963899,73.0,113.0,50.0,87.0,85.0,109.0,72.0
1771502170.0324407,72.0,113.0,48.0,80.0,78.0,98.0,64.0
1771502170.0607176,72.0,112.0,48.0,70.0,70.0,87.0,57.0
1771502170.092713,72.0,112.0,52.0,59.0,59.0,73.0,48.0
1771502170.124715,74.0,112.0,65.0,50.0,50.0,62.0,42.0
1771502170.1572745,75.0,113.0,72.0,44.0,43.0,53.0,36.0
1771502170.196027,78.0,114.0,68.0,39.0,38.0,45.0,30.0
1771502170.2280343,80.0,115.0,54.0,36.0,35.0,39.0,25.0
1771502170.2715564,83.0,117.0,43.0,32.0,31.0,33.0,21.0
1771502170.3045537,84.0,119.0,35.0,29.0,29.0,27.0,17.0
1771502170.336134,86.0,120.0,28.0,27.0,26.0,24.0,14.0
1771502170.367663,87.0,121.0,22.0,24.0,24.0,20.0,11.0
1771502170.4006436,88.0,122.0,18.0,23.0,22.0,18.0,9.0
1771502170.4306543,89.0,123.0,14.0,21.0,21.0,16.0,8.0
